date_maj,statut,nom,project_id_propose,iso3,secteur,phase,confiance,motifs,nb_signaux,nb_sources,montant_musd,acteurs,premiere_detection,derniere_maj,sources,signaux_json
2026-08-25,candidat,[sans nom] MOZ industrie,SANSNOMMOZINDUSTRIE_MOZ,MOZ,industrie,,43,source officielle : US DFC (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 20% · 1 acteur(s),1,1,0,eco farm mocambique limitada,2026-08-14,2026-08-14,DFC,"[{""titre"": ""Eco Farm Mocambique Limitada"", ""date"": ""2026-08-14"", ""lien"": ""https://www.dfc.gov/sites/default/files/media/documents/9000104610.pdf"", ""phase"": """"}]"
2026-08-25,candidat,Pabré Thermal Power Plant,PABRETHERMALPOWER_BFA,BFA,energie,COMMISSIONING,42,1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.50 · confiance LLM 65% · phase identifiee (COMMISSIONING) · 1 acteur(s),1,1,0,rimtalba jean emmanuel ouédraogo,2026-07-22,2026-07-22,capmad,"[{""titre"": ""Burkina Faso: Rimtalba Jean Emmanuel Ouédraogo commissions 50 MW thermal power plant in Pabré | News - Capmad"", ""date"": ""2026-07-22"", ""lien"": ""https://news.google.com/rss/articles/CBMivAFBVV95cUxQeS1aZzJYUGxHcmhtTjZtSkh2Z25TMW9YSlczbmRsWURfZGlQRF9DZU9NTF9DQWtlX3o5MHRsSGRCbGNwMXZCbHpra0U3UWJuZDVUSnZmd290YmZiSTliLVFwdllFbFJHTEpFMVp1ai11aGRHTVRmVVdpaTNYaTVaQVlha013b1dtb0RKektaZHFUel9ocVAxMHFZdnNGRjJ0MTdfMkZubk1GY0lPN3dvLUYwY2xXalFfMnJ1VQ?oc=5"", ""phase"": ""COMMISSIONING""}]"
2026-08-25,candidat,[sans nom] ZAF infrastructure,SANSNOMZAFINFRASTRUCTURE_ZAF,ZAF,infrastructure,,42,source officielle : Banque africaine de developpement (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 15% · 1 acteur(s),1,1,0,african development bank,2026-07-13,2026-07-13,AFDB,"[{""titre"": ""EOI - South Africa - SMME Ecosystem Connector and JET Pipeline Development Support"", ""date"": ""2026-07-13"", ""lien"": ""https://www.afdb.org/en/documents/eoi-south-africa-smme-ecosystem-connector-and-jet-pipeline-development-support"", ""phase"": """"}]"
2026-08-25,candidat,[sans nom] MOZ industrie,SANSNOMMOZINDUSTRIE_MOZ,MOZ,industrie,,42,source officielle : US DFC (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 15% · 1 acteur(s),1,1,0,chicoa fish farm,2026-08-14,2026-08-14,DFC,"[{""titre"": ""Chicoa Fish Farm"", ""date"": ""2026-08-14"", ""lien"": ""https://www.dfc.gov/sites/default/files/media/documents/9000115706.pdf"", ""phase"": """"}]"
2026-08-25,candidat,[sans nom] MDG infrastructure · South Madagascar,SANSNOMMDGINFRASTRUCTURE_MDG,MDG,infrastructure,,40,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 10% · 1 acteur(s),1,1,0,mionjo project,2026-07-24,2026-07-24,BM,"[{""titre"": ""Assistant Technique en Infrastructure FDL — Support for Resilient Livelihoods in the South of Madagascar - MIONJO Project"", ""date"": ""2026-07-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00458219"", ""phase"": """"}]"
2026-08-25,candidat,[sans nom] BEN infrastructure,SANSNOMBENINFRASTRUCTURE_BEN,BEN,infrastructure,,39,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 5% · 2 acteur(s),1,1,0,"agence nationale du domaine et du foncier, banque mondiale",2026-08-24,2026-08-24,BMP,"[{""titre"": ""Benin Land Tenure Management Program"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P181259"", ""phase"": """"}]"
2026-08-25,candidat,[sans nom] COG infrastructure,SANSNOMCOGINFRASTRUCTURE_COG,COG,infrastructure,,39,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 5% · 2 acteur(s),1,1,0,"ministry of agriculture livestock and fisheries, banque mondiale",2026-08-24,2026-08-24,BMP,"[{""titre"": ""Republic of Congo - Poultry and Aquaculture Development Project"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P505271"", ""phase"": """"}]"
2026-08-25,candidat,[sans nom] KGZ infrastructure,SANSNOMKGZINFRASTRUCTURE_KGZ,KGZ,infrastructure,,39,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 5% · 1 acteur(s),1,1,0,department for drinking water supply and wastewater disposal,2026-08-24,2026-08-24,BMP,"[{""titre"": ""Kyrgyz Republic: Rural Sanitation and Fecal Sludge Management Project"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P509563"", ""phase"": """"}]"
2026-08-25,candidat,[sans nom] TKM energie,SANSNOMTKMENERGIE_TKM,TKM,energie,,39,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 5% · 1 acteur(s),1,1,0,ministry of finance and economy,2026-08-24,2026-08-24,BMP,"[{""titre"": ""Turkmenistan Monitoring, Reporting, and Verification System for Methane Emissions in the Oil and Gas Sector"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P513679"", ""phase"": """"}]"
2026-08-25,candidat,Gazoduc Africain-Atlantique,GAZODUCAFRICAINATLANTIQU_MAR,MAR,energie,POLITICAL_ANNOUNCEMENT,38,1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.50 · confiance LLM 50% · phase identifiee (POLITICAL_ANNOUNCEMENT) · 1 acteur(s),1,1,0,maroc,2026-07-21,2026-07-21,le360,"[{""titre"": ""Gazoduc Africain-Atlantique: comment l’Afrique de l’Ouest scelle son destin énergétique au Maroc - Le360"", ""date"": ""2026-07-21"", ""lien"": ""https://news.google.com/rss/articles/CBMi5AFBVV95cUxOZThJWjJOY1pEVE5NQzRtcm4yTXY5UTRDQlplMlBvSVhobkdrSlRYRTAtQ2l0SURsRGNvcHFodm1nU0w4UVBRTWpvM3ZDOHB3V0ZXbnVrLWNxM0x4RndBSTlReE03ekJuaExGd1hJUVozZ0JLeFhqRERUS2lEVk9sQVYzby1xTTlwWXZzakJfRkdiTzFkMUxGRWJ3Y0FZblNwdWp0ckM1NlctU1hEM3ZwZG1jdlUxU1h1TWVac0cxSkJaekM1NTVjODlaRFdTMW5Jek4xMWs0ajEwd1BoMXdJYlhvVm0?oc=5"", ""phase"": ""POLITICAL_ANNOUNCEMENT""}]"
2026-08-25,candidat,Nigeria-Morocco Atlantic Gas Pipeline,NIGERIAMOROCCOATLANTICGA_NGA,NGA,energie,GOVERNMENT_AGREEMENT,38,1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.50 · confiance LLM 50% · phase identifiee (GOVERNMENT_AGREEMENT) · 1 acteur(s),1,1,0,ecowas,2026-07-20,2026-07-20,cnbcafrica,"[{""titre"": ""West Africa’s ECOWAS bloc signs agreement backing Nigeria-Morocco atlantic gas pipeline, statement reports - CNBC Africa"", ""date"": ""2026-07-20"", ""lien"": ""https://news.google.com/rss/articles/CBMi0gFBVV95cUxObm1nWjFaOWFraWJkVkV2Z3lWdjdLbU5jY0tYaEd4eTBsRHZJd19qUjg2QkhjcVlTOUY3ZWFES3JqaXhrUWg4cVdmcGlrNVB4YnVHeXRZekVEd2l3ZlJxT2dkRzB4SzVZNkwwckJnUC1JT0I0d3NhWGRjQzhrVXptWHdYY0YyRzZCX1MtQldEOE9nS3RSaV9jaUxwS2hCR3F2a21UbHR4UVR3NWhsZGFoZ1pscnV5TUJJejF5bThlOHdOcGZfMklsMlB0bkF5NEdpOWc?oc=5"", ""phase"": ""GOVERNMENT_AGREEMENT""}]"
2026-08-25,candidat,[sans nom] IND infrastructure · Punjab,SANSNOMINDINFRASTRUCTURE_IND,IND,infrastructure,,38,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 0% · 1 acteur(s),1,1,0,government of punjab,2026-08-24,2026-08-24,BMP,"[{""titre"": ""Punjab Clean Air Program"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P508222"", ""phase"": """"}]"
2026-08-25,candidat,[sans nom] AGO infrastructure,SANSNOMAGOINFRASTRUCTURE_AGO,AGO,infrastructure,,38,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 0% · 1 acteur(s),1,1,0,angola ministry of health,2026-08-24,2026-08-24,BMP,"[{""titre"": ""Angola Health Emergency Preparedness, Response, and Resilience Project Using the Multi-Phase Programmatic Approach"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P507385"", ""phase"": """"}]"
2026-08-25,candidat,[sans nom] UGA infrastructure,SANSNOMUGAINFRASTRUCTURE_UGA,UGA,infrastructure,,38,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 0% · 2 acteur(s),1,1,0,"ministry of finance, planning & economic development, national planning authority",2026-08-24,2026-08-24,BMP,"[{""titre"": ""Uganda Strengthening Public Investment and Asset Management for Growth and Resilience Operation (PIM Plus)"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P511206"", ""phase"": """"}]"
2026-08-25,candidat,[sans nom] GHA infrastructure,SANSNOMGHAINFRASTRUCTURE_GHA,GHA,infrastructure,,38,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 0% · 1 acteur(s),1,1,0,ministry of finance,2026-08-24,2026-08-24,BMP,"[{""titre"": ""Ghana Second Resilient Recovery Development Policy Financing"", ""date"": ""2026-08-24"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/project-detail/P181148"", ""phase"": """"}]"
2026-08-25,candidat,[sans nom] BGD infrastructure · Dhaka,SANSNOMBGDINFRASTRUCTURE_BGD,BGD,infrastructure,,38,source officielle : Banque Mondiale (projets) (Banque de developpement) · 1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.95 · confiance LLM 0% · 1 acteur(s),1,1,0,bangladesh bank,2026-08-01,2026-08-01,BM,"[{""titre"": ""International Consulting Services for Asset Quality Review (AQR) in the banks — Financial Sector Support Project II"", ""date"": ""2026-08-01"", ""lien"": ""https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00459239"", ""phase"": """"}]"
2026-08-25,candidat,Gazoduc transsaharien,GAZODUCTRANSSAHARIEN_MLI,MLI,energie,POLITICAL_ANNOUNCEMENT,37,1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.50 · confiance LLM 45% · phase identifiee (POLITICAL_ANNOUNCEMENT) · 1 acteur(s),1,1,0,algérie,2026-07-21,2026-07-21,le360,"[{""titre"": ""L’Algérie va-t-elle sacrifier les Touaregs du Mali sur l’autel du gazoduc transsaharien? - Le360"", ""date"": ""2026-07-21"", ""lien"": ""https://news.google.com/rss/articles/CBMi1gFBVV95cUxQeUJKV0Nyb1E2NUsyX0dvUjlqa1pRS1pGN00xWW0zSTRvZndILTNBYUdzUWhtZUN1RDVfSWNaR0hpQ1FPdURueUtiMHNQRGRtWWhzUkFuWWxsTFJOSV8wdmNBTzZ3QVl4WGRyMFBvRTA2VnV4YkVSSHRXT1BZOUNUZUFaUjV3Zm1laXZYSlJySUU5UlFJb1BpRkpreHktdEljcDdMQ2NFT3BOX1lrRXhLOUd6RUdoOU5JcERvRnpDbVFQUXEwSGUxSnY5b2RQSUxrcGdITGpR?oc=5"", ""phase"": ""POLITICAL_ANNOUNCEMENT""}]"
2026-08-25,candidat,[sans nom] BFA energie,SANSNOMBFAENERGIE_BFA,BFA,energie,FUNDING_APPROVED,35,1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.50 · confiance LLM 35% · phase identifiee (FUNDING_APPROVED),1,1,300.0,,2026-07-10,2026-07-10,transformermagazine,"[{""titre"": ""Burkina Faso secures $300 M power project - Transformer Magazine"", ""date"": ""2026-07-10"", ""lien"": ""https://news.google.com/rss/articles/CBMihgFBVV95cUxNa0RQX0RmeHRfQkswTUFMMm1JWThWN1prQUtpZ05OMlBsY1ppOGNzRFRzUWp5eGJZYnp4SUNJVDBVc0hiWEJkbGtwZWw0Z3o5a0dXQmV0a0hXdUdFQS1xanJ1UTFOYktOanptSmg0aFd6SHdGQXJwWW9uaWREbF9kYmJaX1ZwUQ?oc=5"", ""phase"": ""FUNDING_APPROVED""}]"
2026-08-25,candidat,[sans nom] BFA energie,SANSNOMBFAENERGIE_BFA,BFA,energie,FUNDING_APPROVED,32,1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.50 · confiance LLM 25% · phase identifiee (FUNDING_APPROVED) · 1 acteur(s),1,1,0,afc,2026-07-08,2026-07-08,thekenyanwallstreet,"[{""titre"": ""AFC Kickstarts Financing for Burkina Faso's Biggest Power Plant - The Kenyan Wallstreet"", ""date"": ""2026-07-08"", ""lien"": ""https://news.google.com/rss/articles/CBMiaEFVX3lxTE5uNVdOWmxhamN1NUJvUkV0WWN5MEVXMFZRV2JKZFVMNW9uRVZrWDNDYU1RYXRvZXMtS2dmNm1RX1EzekloSU9hbHlheXRkT2lkSkxkNm9lYlgwQVpFZVhnd2pHSFRjdUlk?oc=5"", ""phase"": ""FUNDING_APPROVED""}]"
2026-08-25,candidat,C3ntro,C3NTRO_MEX,MEX,infrastructure,CONSTRUCTION,31,1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.00 · confiance LLM 62% · phase identifiee (CONSTRUCTION) · 1 acteur(s),1,1,0,ctg control,2026-08-14,2026-08-14,PROPARCO,"[{""titre"": ""C3ntro"", ""date"": ""2026-08-14"", ""lien"": """", ""phase"": ""CONSTRUCTION""}]"
2026-08-25,candidat,Morocco-Nigeria Atlantic Gas Pipeline,MOROCCONIGERIAATLANTICGA_MAR,MAR,energie,IDEA,27,1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.50 · confiance LLM 25% · phase identifiee (IDEA),1,1,0,,2026-07-20,2026-07-20,moroccoworldnews,"[{""titre"": ""The Case for Morocco-Nigeria Atlantic Gas Pipeline and the Logic Its Rivals Keep Missing - Morocco World News"", ""date"": ""2026-07-20"", ""lien"": ""https://news.google.com/rss/articles/CBMi0wFBVV95cUxNaERjMzVUdGdYU0tRc0lOUlBRU1hpREdRanNCZlZDTE5NZ3JwcjNmTDhBUGJhNEd5Z05IQTlndVJ4Q3ZVeEVITEFBbTY5UkNRcExCTnYtUUlydTRfV1dMendkSjFEbHhOcFFKc1JkajJHN3FCX204WmxNUGxSTG9fN1J1T0liQVIwMGZVdUhlMDA4cm10NTMtT19lVHJLbkhrWVVOUm5wNWg0SWxfN3kwSEl2X1B4cldYbWFYc09rN3hlZFV6bHMwUS16S3lsb3kxMk1v?oc=5"", ""phase"": ""IDEA""}]"
2026-08-25,candidat,[sans nom] BFA infrastructure · Burkina Faso,SANSNOMBFAINFRASTRUCTURE_BFA,BFA,infrastructure,,21,1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.50 · confiance LLM 0% · 1 acteur(s),1,1,712.0,coris bank,2026-08-23,2026-08-23,billionairesafrica,"[{""titre"": ""Burkinabè billionaire Idrissa Nassa's Coris Bank commits $712 million to hospitals and schools - Billionaires.Africa"", ""date"": ""2026-08-23"", ""lien"": ""https://news.google.com/rss/articles/CBMi0gFBVV95cUxOY0pGSE00Rk9FTWpKSEdyMi1xeVdfTVhCX1Q1SjFXTGduVEswMS03UEZiZWp4dkY1c0o1WjE5X3VpWmVtcWQ0NEFWVFhmYVplT1JyQWlDb0dOZ29RY0pBdjlBaEVmdFBuaElWQ20wU09NNXNhY3lDS3FUc3FrekdBaWNUY3Z6d2JkanFzYmJRbk9FVEd5aXFHNWpkTVRZVjk1TUg3b0hmMHA0UVRfRENsM0RZb1ZJSlB3Z3JsZmtYTlNIVVl3Z2xRT1JpSTktRG5GekE?oc=5"", ""phase"": """"}]"
2026-08-25,candidat,[sans nom] CIV transport · Port of Abidjan,SANSNOMCIVTRANSPORTPORTA_CIV,CIV,transport,,20,1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.50 · confiance LLM 15% · 1 acteur(s),1,1,0,sitarail,2026-07-15,2026-07-15,capmad,"[{""titre"": ""SITARAIL strengthens its rail corridor between the Port of Abidjan and Burkina Faso with 24 new wagons - Capmad"", ""date"": ""2026-07-15"", ""lien"": ""https://news.google.com/rss/articles/CBMiygFBVV95cUxORUxPamgzbTcwZjQyTENKa1VuMC0tVHViYlZBeHBsc21DWmtzOGNvaEp2R182Unk2allzMFBwRkZ5dmFKa252SmRZSmwxT3JWcVoxbUlXNzc3eDJ3UFEtRDY1Q2RhZGdPVUVHa08zMTJSYmttWF85aExiZjJoR2hBU1N2SnphWmd6a3diZW1VcGlYVlRrVTdFcGwtVm5XN29wUEZ6UktSYk5XbFVzc0locjFRNUViNnBvb3pOZnlSWU9RSDJtYU9NbDZn?oc=5"", ""phase"": """"}]"
2026-08-25,candidat,[sans nom] NGA energie · Niger Delta,SANSNOMNGAENERGIENIGERDE_NGA,NGA,energie,,16,1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.50 · confiance LLM 0% · 1 acteur(s),1,1,0,shell,2026-07-31,2026-07-31,euobserver,"[{""titre"": ""Internal documents reveal Shell decision to keep polluted Niger Delta pipeline open despite staff warnings - EUobserver"", ""date"": ""2026-07-31"", ""lien"": ""https://news.google.com/rss/articles/CBMi0wFBVV95cUxPTmpqbFlzZlBJZEdRcGpVYUVzcXJjdFF3ZHFhSUdTTi03R0ZoMHdycVhsaEpHZTd0M2U0RzhUSF9xRnNscm9EWlJCSUhoWU5HMW1ONzVac0htRFcwUmd6SUE3Uk9wWXhoa1JLeWdQM0k1Y0lnYXQ1SG1KY2pkZGMtcGVuMjJtaW1aTXF2N0JxMEpyajJKNVE5amxnTWhEUi1ZVVBxa0Nwakl2SzVLb1NqWXZMVGVnMjRQWWt3OTluRUFxQmxxTVBFWWNaTjEtNjlTRE1F?oc=5"", ""phase"": """"}]"
2026-08-25,candidat,[sans nom] BFA mines · Burkina Faso,SANSNOMBFAMINESBURKINAFA_BFA,BFA,mines,,11,1 signal(aux) · 1 source(s) distincte(s) · poids de preuve 0.50 · confiance LLM 0%,1,1,0,,2026-07-13,2026-07-13,afrik,"[{""titre"": ""Raffinerie, réserves, exploitation : comment le Burkina Faso redessine sa stratégie autour de l'or ? - Afrik"", ""date"": ""2026-07-13"", ""lien"": ""https://news.google.com/rss/articles/CBMitwFBVV95cUxNdkg1VUxjbUxUQVlNTlA0YkplWjhRQm8zbWJMRi05c05Ibk1vVXg2VHhEaVJpaEd3ajRlLTQ4Nnd2VWVNeHZVMzVTRTNfUU02ZWtBU0RIZXJRMjBwTFg1aUo3UDNuaW5GaGo0N1pVaXhSN2RtRlNJOHMzdU5Oa1RBT1hGeGNja1Z6X21JaWM0ZkZZU05laDdCYlZSb0QzUHNIZGZoalhUN1NZVy1seWstNXItZUJYWm8?oc=5"", ""phase"": """"}]"
