date_maj,score_final,score_surete,score_commercial,action_recommandee,fenetre_action,niveau_opportunite_amarante,titre,acheteur,pays_execution,pays_acheteur,type_client,type_mobilite,profil_personnes_exposees,duree_estimee,accessibilite_commerciale,securite_existante_detectee,profils_acteurs_probables,cible_commerciale_reelle,justification,confiance,modele,raffine,divergence,type_notice,phase,secteur,client,publication_number,lien_avis,deadline,date_publication,statut_suivi,date_detection
2026-07-17,3.6,3.8,3.5,ignorer,indetermine,moyen,Mitrovica Wastewater Development Project,Regional Water Company Mitrovica (RWCM),XKX,,etat_administration_locale,chantier,technicien,longue_ou_residente,moyenne,False,"bureau d'études en ingénierie environnementale ou hydraulique, consortium d'ingénierie européen spécialisé en infrastructures municipales, assistant technique international en supervision de travaux d'assainissement",Client maitre d'ouvrage : Regional Water Company Mitrovica (RWCM). Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,"Le projet implique probablement le déploiement d'ingénieurs ou techniciens internationaux sur un chantier d'infrastructure à Mitrovica, ville du nord du Kosovo à forte tension intercommunautaire serbo-albanaise, ce qui crée un besoin réel d'escorte et de sécurisation des déplacements terrain. Toutefois, le client est une administration locale kosovare et la description est très limitée, ce qui rend l'accessibilité commerciale incertaine et la confirmation du besoin opérationnel difficile sans informations complémentaires.",0.45,claude-sonnet-4-6,True,False,Liste restreinte,tender,Municipal and Environmental Infrastructure,Regional Water Company Mitrovica (RWCM),50458-liste restre-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-17
2026-07-17,3.6,3.8,3.5,ignorer,indetermine,faible,Corridor Vc - Doboj Bypass,RS Motorways company and FBiH Motorways company,BIH,,etat_administration_locale,chantier,technicien,longue_ou_residente,moyenne,False,"consortium d'ingénierie routière et d'infrastructure européen ou régional, bureau d'études en génie civil spécialisé en autoroutes, maître d'œuvre international avec équipe de supervision résidente sur chantier",Client maitre d'ouvrage : RS Motorways company and FBiH Motorways company. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,"Le projet porte sur la construction d'un contournement autoroutier en Bosnie-Herzégovine, pays à risque sécuritaire modéré et stable. Le chantier implique probablement des techniciens et ingénieurs étrangers en supervision résidente, mais la Bosnie-Herzégovine ne présente pas un niveau de menace justifiant un besoin opérationnel fort en escorte ou protection rapprochée ; l'accessibilité commerciale reste moyenne car le client est une administration locale d'infrastructure sans historique identifiable de recours à des prestataires de sûreté privés.",0.35,claude-sonnet-4-6,True,False,Avis,tender,Transport,RS Motorways company and FBiH Motorways company,50603-avis-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-17
2026-07-17,3.6,3.8,3.5,ignorer,indetermine,faible,Kvemo Kartli Solid Waste Project,Solid Waste Management Company of Georgia Ltd.,GEO,,etat_administration_locale,chantier,technicien,longue_ou_residente,moyenne,False,"consortium d'ingénierie en gestion des déchets solides avec composante internationale, bureau d'études en infrastructure environnementale et municipale, opérateur de gestion de déchets avec encadrement technique étranger et exécution locale",Client maitre d'ouvrage : Solid Waste Management Company of Georgia Ltd.. Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.,"La Géorgie est un pays à risque sécuritaire modéré et globalement stable, et le projet porte sur une infrastructure de gestion des déchets solides dans la région de Kvemo Kartli, sans indice de zone de conflit ou de mobilité terrain à haut risque. Le profil des personnes exposées est principalement technique avec un encadrement étranger limité, et aucun besoin opérationnel de sûreté (escorte, CPO, véhicule sécurisé) n'est identifiable dans l'avis.",0.45,claude-sonnet-4-6,True,False,Prequalification,amont,Municipal and Environmental Infrastructure,Solid Waste Management Company of Georgia Ltd.,45956-prequalifica-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-17
2026-07-17,3.1,4.2,2.0,ignorer,indetermine,faible,GrCF2 - Izmir Metro Project III,Izmir Metropolitan Municipality (IMM),TUR,,etat_administration_locale,chantier,technicien,longue_ou_residente,difficile,False,"consortium d'ingénierie en génie civil et transport urbain, bureau d'études spécialisé en infrastructure ferroviaire ou métro, opérateur de supervision de chantier avec expertise en systèmes de transport en commun",Client maitre d'ouvrage : Izmir Metropolitan Municipality (IMM). Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,"Le projet porte sur la construction ou l'extension d'une ligne de métro à Izmir, Turquie, pays classé à risque modéré mais disposant d'un cadre institutionnel et sécuritaire stable pour ce type de chantier urbain. L'acheteur est une municipalité turque locale, sans dimension internationale ouverte, et la Turquie assure elle-même la sécurité de ses infrastructures publiques ; il n'existe pas de signal d'un besoin de prestataire privé de sûreté externe.",0.45,claude-sonnet-4-6,True,False,Avis,tender,Transport,Izmir Metropolitan Municipality (IMM),51599-avis-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-17
2026-07-17,3.1,4.2,2.0,ignorer,indetermine,faible,Floating photovoltaic power plant,KESH - The Albanian Power Corporation,ALB,,etat_administration_locale,chantier,technicien,longue_ou_residente,difficile,False,"consortium d'ingénierie en énergie renouvelable avec composante internationale, bureau d'études spécialisé en installations photovoltaïques flottantes, entreprise de construction industrielle avec encadrement technique étranger",Client maitre d'ouvrage : KESH - The Albanian Power Corporation. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,"L'Albanie est un pays à risque sécuritaire modéré et globalement stable, et le projet porte sur une installation photovoltaïque flottante pour un opérateur public national dans un environnement industriel encadré. Le profil de déploiement (chantier en Albanie, personnel technique international en nombre limité) ne génère pas de besoin opérationnel de sûreté suffisamment caractérisé pour justifier une prestation d'escorte ou de protection rapprochée par Amarante.",0.45,claude-sonnet-4-6,True,False,Liste restreinte,tender,Power and Energy,KESH - The Albanian Power Corporation,51908-liste restre-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-17
2026-07-17,3.1,3.8,2.5,ignorer,indetermine,faible,Bishkek Solid Waste Project,Bishkek City,KGZ,,etat_administration_locale,chantier,technicien,indetermine,moyenne,False,"bureau d'études en ingénierie environnementale ou gestion des déchets, consortium d'ingénierie municipal avec experts internationaux, opérateur spécialisé en infrastructure de traitement des déchets solides",Client maitre d'ouvrage : Bishkek City. Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.,"Le projet porte sur la gestion des déchets solides à Bishkek, capitale du Kirghizstan, ville relativement stable. L'acheteur est une administration locale (Bishkek City) et la description est très sommaire. Le profil de mobilité probable est limité à des sites péri-urbains ou des installations de traitement autour de la capitale, sans indication de zones à risque élevé ni de déplacements multi-sites en zones sensibles. Le besoin en escorte ou protection rapprochée est peu probable dans ce contexte.",0.35,claude-sonnet-4-6,True,False,Avis general de passation,amont,Municipal and Environmental Infrastructure,Bishkek City,41712-avis general-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-17
2026-07-17,3.0,3.5,2.5,ignorer,indetermine,faible,Regional Gasification Project,National Energy Resources,MKD,,etat_administration_locale,multi_sites,technicien,indetermine,moyenne,False,"bureau d'études en ingénierie énergétique ou gazière, consortium d'ingénierie européen spécialisé en infrastructures de gaz, opérateur d'infrastructure énergétique avec appui technique international",Client maitre d'ouvrage : National Energy Resources. Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.,"La Macédoine du Nord (MKD) est un pays stable, membre candidat à l'UE, avec un niveau de risque sécuritaire faible. Un projet de gazéification régionale implique probablement des déplacements multi-sites de techniciens et ingénieurs, mais dans un environnement ne justifiant pas de prestations d'escorte ou de protection rapprochée. L'acheteur est une entité étatique locale, ce qui réduit l'accessibilité commerciale pour un prestataire de sûreté privé étranger.",0.35,claude-sonnet-4-6,True,False,Avis general de passation,amont,Power and Energy,National Energy Resources,51747-avis general-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-17
2026-07-17,2.9,3.8,2.0,ignorer,indetermine,faible,Rehabilitation of the Water and Wastewater System in the City of Naryn (Phase II),Naryn Water Company,KGZ,,etat_administration_locale,chantier,technicien,longue_ou_residente,difficile,False,"bureau d'études en ingénierie hydraulique ou environnementale avec expérience Asie centrale, consortium d'ingénierie européen ou international spécialisé en eau et assainissement, entreprise de travaux publics avec encadrement technique étranger et exécution locale",Client maitre d'ouvrage : Naryn Water Company. Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.,"Le marché porte sur la réhabilitation d'un réseau eau/assainissement à Naryn, ville de montagne au Kirghizstan, avec un acheteur local (Naryn Water Company). Le profil de déploiement est celui de techniciens et ingénieurs étrangers sur chantier urbain ou péri-urbain dans une zone globalement stable, sans indice de mobilité vers des zones à risque élevé ni de besoin de protection rapprochée ou d'escorte armée. Le risque sécuritaire résiduel ne justifie pas a priori une prestation opérationnelle de sûreté, et l'acheteur local rend l'accessibilité commerciale difficile pour Amarante.",0.55,claude-sonnet-4-6,True,False,Avis general de passation,amont,Municipal and Environmental Infrastructure,Naryn Water Company,48707-avis general-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-17
2026-07-17,2.9,3.8,2.0,ignorer,indetermine,faible,Banja Luka Water Project Phase II,City of Banja Luka,BIH,,etat_administration_locale,chantier,technicien,longue_ou_residente,difficile,False,"bureau d'études en ingénierie hydraulique ou environnementale, consortium d'ingénierie européen spécialisé en infrastructures municipales, entreprise de travaux publics avec supervision technique internationale",Client maitre d'ouvrage : City of Banja Luka. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,"La Bosnie-Herzégovine est un pays stable à risque sécuritaire faible, et un projet d'infrastructure hydraulique municipale à Banja Luka implique des techniciens sur chantier urbain sans exposition sécuritaire significative justifiant une escorte ou une protection rapprochée. L'acheteur est une administration locale dans un environnement non hostile, ce qui rend le besoin opérationnel de sûreté très improbable.",0.72,claude-sonnet-4-6,True,False,Appel d'offres,tender,Municipal and Environmental Infrastructure,City of Banja Luka,49668-appel d'offr-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-17
2026-07-17,2.9,3.8,2.0,ignorer,indetermine,faible,Banja Luka Water Project Phase II,City of Banja Luka,BIH,,etat_administration_locale,chantier,technicien,longue_ou_residente,difficile,False,"bureau d'études en ingénierie hydraulique ou environnementale, consortium d'ingénierie européen spécialisé en infrastructures d'eau, entreprise de travaux publics avec supervision technique internationale",Client maitre d'ouvrage : City of Banja Luka. Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.,"Le projet porte sur des infrastructures municipales d'eau à Banja Luka, capitale de la Republika Srpska en Bosnie-Herzégovine, un environnement urbain relativement stable sans contexte de conflit actif. Le profil de mobilité est limité à un chantier en zone urbaine ou péri-urbaine, avec un risque sûreté faible ne justifiant pas de prestation opérationnelle d'escorte ou de protection rapprochée.",0.55,claude-sonnet-4-6,True,False,Avis general de passation,amont,Municipal and Environmental Infrastructure,City of Banja Luka,49668-avis general-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-17
2026-07-17,2.9,3.8,2.0,ignorer,indetermine,faible,Kara Suu Water Sub-Project,"Municipal Enterprise ""Kara Suu Taza Suu""",KGZ,,etat_administration_locale,chantier,technicien,longue_ou_residente,difficile,False,"bureau d'études en ingénierie hydraulique ou eau potable, consortium d'ingénierie internationale spécialisé en infrastructures municipales, opérateur local de services d'eau avec appui technique étranger","Client maitre d'ouvrage : Municipal Enterprise ""Kara Suu Taza Suu"". Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.","Le projet porte sur une infrastructure municipale d'eau à Kara Suu, au Kirghizstan, avec un acheteur local (entreprise municipale). Bien qu'un déploiement terrain de techniciens étrangers soit probable, le contexte est une zone urbaine ou péri-urbaine dans un pays à risque modéré, avec un client étatique local peu susceptible d'externaliser la sûreté à un prestataire privé étranger. L'accessibilité commerciale pour Amarante est faible.",0.35,claude-sonnet-4-6,True,False,Avis general de passation,amont,Municipal and Environmental Infrastructure,"Municipal Enterprise ""Kara Suu Taza Suu""",46345-avis general-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-17
2026-07-17,2.9,3.8,2.0,ignorer,indetermine,faible,KR Water Framework - Nookat Water sub-project,Nookat Water Company,KGZ,,etat_administration_locale,chantier,technicien,longue_ou_residente,difficile,False,"bureau d'études en ingénierie hydraulique ou eau et assainissement, consortium d'ingénierie européen ou international spécialisé en infrastructures municipales, opérateur local de services d'eau avec appui technique étranger",Client maitre d'ouvrage : Nookat Water Company. Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.,"Le projet porte sur des infrastructures d'eau municipales à Nookat, au Kirghizstan, une zone relativement stable sans signaux de risque sécuritaire élevé. L'acheteur est une compagnie d'eau locale, le profil de déploiement est celui de techniciens sur chantier en zone semi-urbaine, sans indication de mobilité multi-sites ou de contexte hostile justifiant une escorte ou une protection rapprochée.",0.45,claude-sonnet-4-6,True,False,Avis general de passation,amont,Municipal and Environmental Infrastructure,Nookat Water Company,49420-avis general-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-17
2026-07-17,2.9,3.8,2.0,ignorer,indetermine,faible,Sarajevo Tram Track Extension,Sarajevo Canton,BIH,,etat_administration_locale,chantier,technicien,longue_ou_residente,difficile,False,"consortium d'ingénierie ferroviaire ou de travaux publics européen, bureau d'études en infrastructure de transport urbain, entreprise de construction de voies ferrées urbaines avec encadrement technique étranger",Client maitre d'ouvrage : Sarajevo Canton. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,"Le projet porte sur une extension de ligne de tramway à Sarajevo, capitale de Bosnie-Herzégovine, pays en situation de stabilité relative et candidat à l'UE. Le déploiement de techniciens étrangers sur un chantier urbain en capitale ne génère pas de besoin opérationnel de sûreté significatif (escorte, CPO, véhicule sécurisé) dans ce contexte. L'acheteur est une administration locale, ce qui rend l'accès commercial à une prestation de sûreté privée peu probable.",0.55,claude-sonnet-4-6,True,False,Liste restreinte,tender,Infra Europe,Sarajevo Canton,53118-liste restre-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-17
2026-07-17,2.9,3.8,2.0,ignorer,indetermine,faible,Sarajevo Tram Track Extension,Sarajevo Canton,BIH,,etat_administration_locale,chantier,technicien,longue_ou_residente,difficile,False,"consortium d'ingénierie ferroviaire ou de travaux publics européen, bureau d'études en infrastructure urbaine avec équipe de supervision terrain, entreprise de génie civil spécialisée en voies ferrées urbaines",Client maitre d'ouvrage : Sarajevo Canton. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,"La Bosnie-Herzégovine, et Sarajevo en particulier, est un environnement urbain relativement stable en Europe du Sud-Est, sans niveau de risque sécuritaire justifiant un dispositif d'escorte ou de protection rapprochée. L'acheteur est une administration locale cantonale, le projet est un chantier d'infrastructure urbaine classique, et aucun indice ne suggère un besoin opérationnel de sûreté pour le personnel déployé.",0.55,claude-sonnet-4-6,True,False,Appel d'offres,tender,Infra Europe,Sarajevo Canton,53118-appel d'offr-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-17
2026-07-17,2.9,3.8,2.0,ignorer,indetermine,faible,Kulob Water and Wastewater Project,State Unitary Enterprise Khojagii Manziliyu Kommunali,TJK,,etat_administration_locale,chantier,technicien,longue_ou_residente,difficile,False,"bureau d'études en ingénierie hydraulique ou environnementale, consortium d'ingénierie européen ou international spécialisé en eau et assainissement, opérateur de services publics avec appui technique étranger",Client maitre d'ouvrage : State Unitary Enterprise Khojagii Manziliyu Kommunali. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,"Le projet porte sur des infrastructures d'eau et d'assainissement à Kulob, au Tadjikistan, impliquant probablement des techniciens ou ingénieurs étrangers sur chantier. Toutefois, l'acheteur est une entreprise publique locale tadjike, le marché est vraisemblablement verrouillé sur le plan institutionnel, la description est très pauvre, et rien n'indique un niveau de risque sécuritaire justifiant un besoin opérationnel d'escorte ou de protection rapprochée dans cette zone du pays.",0.35,claude-sonnet-4-6,True,False,Avis,tender,Municipal and Environmental Infrastructure,State Unitary Enterprise Khojagii Manziliyu Kommunali,51436-avis-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-17
2026-07-17,2.9,3.8,2.0,ignorer,indetermine,faible,Corridor Vc in FBH - Part 3,PC Motorways of the Federation of Bosnia and Herzegovina,BIH,,etat_administration_locale,chantier,technicien,longue_ou_residente,difficile,False,"consortium d'ingénierie routière et d'infrastructure européen ou régional, bureau d'études spécialisé en supervision de travaux autoroutiers, opérateur de construction d'infrastructure linéaire avec encadrement technique international",Client maitre d'ouvrage : PC Motorways of the Federation of Bosnia and Herzegovina. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,"Le projet porte sur la construction ou supervision d'un tronçon autoroutier du Corridor Vc en Bosnie-Herzégovine, pays en situation de stabilité relative sans conflit actif. L'acheteur est une administration locale (PC Motorways of the Federation of Bosnia and Herzegovina), le chantier est un environnement structuré avec des risques sûreté limités, et aucun indice ne suggère un besoin d'escorte, de protection rapprochée ou de véhicule sécurisé pour le personnel déployé.",0.55,claude-sonnet-4-6,True,False,Liste restreinte,tender,Transport,PC Motorways of the Federation of Bosnia and Herzegovina,49058-liste restre-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-17
2026-07-17,2.9,3.8,2.0,ignorer,indetermine,faible,Corridor Vc - Doboj Bypass,RS Motorways company and FBiH Motorways company,BIH,,etat_administration_locale,chantier,technicien,longue_ou_residente,difficile,False,"consortium d'ingénierie routière et d'infrastructure européen ou régional, bureau d'études spécialisé en supervision de travaux autoroutiers, maître d'œuvre délégué avec équipe technique mixte internationale et locale",Client maitre d'ouvrage : RS Motorways company and FBiH Motorways company. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,"Le projet porte sur la construction ou supervision d'un contournement autoroutier en Bosnie-Herzégovine, pays à risque sécuritaire modéré et relativement stable. L'acheteur est une administration locale d'infrastructure, le marché est en liste restreinte ce qui limite l'accessibilité, et aucun indice ne suggère un besoin d'escorte, de protection rapprochée ou de véhicule sécurisé dans ce contexte.",0.45,claude-sonnet-4-6,True,False,Liste restreinte,tender,Transport,RS Motorways company and FBiH Motorways company,50603-liste restre-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-17
2026-07-17,2.7,3.5,2.0,ignorer,indetermine,faible,Rural Broadband Rollout,"Tourism and Telecommunications (""MoTT"")",SRB,,etat_administration_locale,multi_sites,technicien,longue_ou_residente,difficile,False,"opérateur télécom ou intégrateur réseau international avec équipes techniques déployées en zones rurales, bureau d'études en infrastructures numériques assurant la supervision de déploiement, consortium d'ingénierie ICT avec encadrement étranger et exécution locale","Client maitre d'ouvrage : Tourism and Telecommunications (""MoTT""). Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.","La Serbie est un pays candidat à l'UE avec un niveau de risque sécuritaire globalement bas, et un déploiement de réseau haut débit rural, bien que multi-sites, ne génère pas de besoin opérationnel de sûreté significatif (escorte, CPO, véhicule sécurisé). L'acheteur est une administration locale dans un environnement stable, ce qui rend la probabilité d'un besoin de protection physique très faible.",0.72,claude-sonnet-4-6,True,False,Appel d'offres,tender,Information & Communication Technologies,"Tourism and Telecommunications (""MoTT"")",51835-appel d'offr-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-17
2026-07-17,2.6,4.2,1.0,ignorer,indetermine,faible,Kitchener Drain De-Pollution - SOLID WASTE,Ministry Of Local Development,EGY,,etat_administration_locale,chantier,technicien,indetermine,difficile,False,"bureau d'études en génie environnemental ou hydraulique, entreprise de travaux publics spécialisée en assainissement et gestion des déchets, consortium d'ingénierie européen ou international avec partenaire local égyptien",Client maitre d'ouvrage : Ministry Of Local Development. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,"Le projet porte sur la dépollution d'un drain agricole en Égypte, impliquant probablement des techniciens et ingénieurs sur site, mais l'Égypte est un pays à risque modéré avec des infrastructures sécuritaires étatiques solides. L'acheteur est une administration locale égyptienne, ce qui rend l'accès commercial difficile pour Amarante et suggère une gestion sécuritaire interne ou absente, sans besoin opérationnel de protection rapprochée clairement identifiable.",0.35,claude-sonnet-4-6,True,False,Avis,tender,Municipal and Environmental Infrastructure,Ministry Of Local Development,49416-avis-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-17
2026-07-17,2.2,0.4,4.0,ignorer,indetermine,faible,Shalkiya Zinc: Pre-Privatisation Loan,Shalkiya Zinc Ltd JSC,KAZ,,entreprise_privee,aucune,aucun,indetermine,difficile,False,"institution financière internationale ou banque de développement, cabinet de conseil en restructuration d'entreprise, auditeur financier ou cabinet d'audit",Client maitre d'ouvrage : Shalkiya Zinc Ltd JSC. Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.,"Avis relatif à un prêt de pré-privatisation d'une entreprise minière. Aucune indication de déploiement physique de personnel sur le terrain, de mobilité inter-sites, ou de besoin d'escorte/protection. Il s'agit probablement d'une transaction financière, d'audit ou de restructuration administrative, sans composante opérationnelle de sûreté terrain.",0.85,claude-haiku-4-5-20251001,False,False,Avis general de passation,amont,Natural Resources,Shalkiya Zinc Ltd JSC,48347-avis general-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-17
2026-07-17,2.2,0.4,4.0,ignorer,indetermine,faible,Shalkiya Zinc: Pre-Privatisation Loan,Shalkiya Zinc Ltd JSC,KAZ,,entreprise_privee,aucune,aucun,indetermine,difficile,False,"cabinet de conseil financier ou d'audit, institution financière internationale, cabinet juridique spécialisé en restructuration d'entreprise",Client maitre d'ouvrage : Shalkiya Zinc Ltd JSC. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,"Avis relatif à un financement de pré-privatisation d'une entreprise minière. Aucune indication de déploiement physique de personnel international sur le terrain, de mobilité multi-sites, ou de besoin d'escorte/protection rapprochée. Il s'agit probablement d'une mission de conseil financier, audit ou restructuration, menée principalement en bureaux ou à distance.",0.85,claude-haiku-4-5-20251001,False,False,Appel d'offres,tender,Natural Resources,Shalkiya Zinc Ltd JSC,48347-appel d'offr-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-17
2026-07-17,2.2,0.4,4.0,ignorer,indetermine,faible,Shalkiya Zinc: Pre-Privatisation Loan,Shalkiya Zinc Ltd JSC,KAZ,,entreprise_privee,aucune,aucun,indetermine,difficile,False,"institution financière internationale ou banque de développement, cabinet de conseil en restructuration d'entreprise, auditeur ou conseiller en privatisation",Client maitre d'ouvrage : Shalkiya Zinc Ltd JSC. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,"Avis relatif à un financement de pré-privatisation d'une entreprise minière (Shalkiya Zinc). Aucune indication de déploiement physique de personnel international sur le terrain, de mobilité multi-sites, ou de besoin d'escorte/protection rapprochée. Il s'agit probablement d'une transaction financière, d'un audit ou d'un conseil en restructuration, activités de bureau sans exposition terrain significative.",0.85,claude-haiku-4-5-20251001,False,False,Avis,tender,Natural Resources,Shalkiya Zinc Ltd JSC,48347-avis-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-17
2026-07-17,2.0,3.0,1.0,ignorer,indetermine,faible,Gaziantep Solar Project,Gaziantep Metropolitan Municipality,TUR,,etat_administration_locale,chantier,technicien,indetermine,difficile,False,"développeur de projet solaire ou énergétique, bureau d'études en ingénierie électrique ou énergie renouvelable, consortium EPC spécialisé en infrastructures photovoltaïques",Client maitre d'ouvrage : Gaziantep Metropolitan Municipality. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,"Le projet solaire porté par une municipalité turque se déroule en Turquie, pays classé à risque modéré mais disposant d'un cadre sécuritaire étatique solide et d'une administration locale compétente. L'acheteur est une administration municipale locale, le contexte ne suggère aucun besoin d'escorte, de CPO ou de véhicule sécurisé, et la description est trop lacunaire pour identifier un déploiement de personnel international exposé.",0.3,claude-sonnet-4-6,True,False,Liste restreinte,tender,Power and Energy,Gaziantep Metropolitan Municipality,51857-liste restre-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-17
2026-07-17,1.2,1.5,1.0,ignorer,indetermine,faible,Ukrposhta Logistics Development Project,Ukrposhta JSC,UKR,,etat_administration_locale,aucune,aucun,indetermine,difficile,False,"fournisseur de matériel de transport et logistique, opérateur logistique international, intégrateur de systèmes de gestion de flotte",Client maitre d'ouvrage : Ukrposhta JSC. Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.,"Avis générique de passation pour un projet de développement logistique d'un opérateur postal national. Aucune indication de déploiement de personnel étranger, de mobilité terrain, ou de besoin de protection rapprochée. Le marché concerne probablement l'acquisition d'équipements, de services logistiques ou de conseil en optimisation, pas une présence opérationnelle exposée.",0.85,claude-haiku-4-5-20251001,False,False,Avis general de passation,amont,Transport,Ukrposhta JSC,51975-avis general-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-17
2026-07-17,1.2,1.5,1.0,ignorer,indetermine,faible,Transmission Network Modernisation Project,Ukrenergo,UKR,,etat_administration_locale,aucune,aucun,indetermine,difficile,False,"fournisseur d'équipements électriques haute tension, consortium d'ingénierie spécialisé en réseaux de transmission, opérateur industriel de matériel électrique",Client maitre d'ouvrage : Ukrenergo. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,"Ukrenergo est l'opérateur national ukrainien de transmission électrique. Le marché porte sur la modernisation d'infrastructures critiques (réseau de transmission), probablement centré sur la fourniture et l'installation d'équipements électriques, pas sur un déploiement de personnel expatrié mobile. Aucun indice de présence terrain régulière d'experts internationaux, de déplacements multi-sites ou de besoin d'escorte/protection rapprochée. Acheteur étatique local avec sécurité probablement gérée en interne ou par dispositif existant.",0.85,claude-haiku-4-5-20251001,False,False,Appel d'offres,tender,Power and Energy,Ukrenergo,49235-appel d'offr-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-17
2026-07-17,1.2,1.4,1.0,ignorer,indetermine,faible,ALBANIA INFRASTRUCTURE AND TOURISM-ENABLING PROGRAMME,ADF - Albanian Development Fund,ALB,,etat_administration_locale,capitale,expert_international,indetermine,difficile,False,"bureau d'études en ingénierie municipale et environnementale, consortium d'assistance technique en développement des infrastructures, consultant international en développement du tourisme et aménagement territorial",Client maitre d'ouvrage : ADF - Albanian Development Fund. Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.,"L'Albanie est un pays à risque sécuritaire faible, membre candidat à l'UE, et le programme porte sur des infrastructures municipales et touristiques sans indication de zones isolées ou de contexte de tension. L'acheteur est un fonds de développement national albanais, et l'avis est un avis général de passation sans description de déploiement terrain mobile ou de profil d'exposition justifiant une prestation opérationnelle de sûreté.",0.55,claude-sonnet-4-6,True,True,Avis general de passation,amont,Municipal and Environmental Infrastructure,ADF - Albanian Development Fund,49351-avis general-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-17
